,Rn
1692,7.4787167292341845
1693,12.159060318755394
1694,8.192562411703843
1695,10.33586609316414
1696,6.341741508791865
1697,7.196070507685681
1698,6.263891321257282
1699,8.006499932881011
1700,12.709234137436034
1701,11.02799534430456
1702,6.7398593790261385
1703,12.698578359866078
1704,13.071783117391572
1705,6.000393473329519
1706,7.631390599592826
1707,5.910167298116156
1708,10.410176497014117
1709,12.330206193996393
1710,9.252074257306976
1711,5.562985862679279
1712,5.578765640448651
1713,5.622166972349101
1714,5.630763614553299
1715,5.585128398428132
1716,6.183340019656696
1717,8.885826061841756
1718,11.127923199468293
1719,11.121542003123368
1720,5.420598664358429
1721,5.263261072047575
1722,5.169512007400563
1723,6.757966773861966
1724,7.833855837290528
1725,9.526775671990304
1726,8.674115885380097
1727,9.261858906155545
1728,9.369804489113129
1729,9.09337321630847
1730,9.338865189818385
1731,6.058215914043565
1732,4.73147346510361
1733,8.345349203404552
1734,6.809971005875989
1735,7.36555940789762
1736,8.017878565627527
1737,7.805367926792171
1738,6.11891758760699
1739,6.700591192419124
1740,7.5327876274542716
1741,7.1475742779672995
1742,5.344607957064334
1743,5.987430026789573
1744,6.659473839685404
1745,4.008414336872683
1746,6.85799131825659
1747,4.0279802636749436
1748,5.754108083008393
1749,4.768346835470832
1750,5.54401312765751
1751,5.9388666758535065
1752,6.262057870049911
1753,4.83027789988642
1754,3.7121228577397787
1755,3.714042004135816
1756,4.970691071263405
1757,3.498877770135666
1758,4.707056721131348
1759,4.830146651290348
1760,4.835416420700637
1761,4.382692511075346
1762,3.3988979344716297
1763,3.613721800874224
1764,4.478197455432593
1765,4.71049984409635
1766,4.857798175037556
1767,3.2407954972875066
1768,4.764567325453643
1769,3.2367269950825914
1770,3.1290974848038484
1771,3.113604333136506
1772,3.0347347548416392
1773,2.9929946154146987
1774,3.3215929645902236
1775,2.9612562833170006
1776,3.2156815428916046
1777,2.768089044268269
1778,2.5744424211505317
1779,2.427586884113344
1780,2.6724279891365645
1781,2.712422757882077
1782,3.325659103413713
1783,2.702789764774051
1784,1.8373829344194466
1785,1.6756961282716443
1786,2.4434323156046576
1787,2.3751733792748153
1788,1.7531610670901232
1789,1.6858790089557871
1790,2.2389723005724242
1791,2.470312863864497
1792,2.9813567826218605
1793,2.492338422343859
1794,2.4338297503352204
1795,2.4167947939126
1796,2.4060722561701824
1797,2.392656450295969
1798,2.0631006293956373
1799,1.776946379146361
1800,2.2202008751987723
1801,2.2236758447758787
1802,2.2009104516816365
1803,2.2590962079759436
1804,1.5254145310185683
1805,1.5491509055431312
1806,1.7822453164692016
1807,1.6244300961414337
1808,1.282246132890351
1809,1.3039684780775422
1810,1.3094287640318845
1811,1.1898745093113101
1812,1.0043203656471844
1813,0.8941237782785052
1814,1.0243191325068137
1815,1.6476561641648972
1816,1.055163374056816
1817,1.1443594299181754
1818,1.3377942350361174
1819,1.2006551033220578
1820,1.2223061443284875
1821,1.3194068950695614
1822,1.8043863329397078
1823,2.219228581330142
1824,2.026169969112547
1825,1.4986971736178925
1826,1.839822023888587
1827,2.1055251801512114
1828,1.7881326129582833
1829,1.7838246286293842
1830,1.5266068224857028
1831,1.8242464183066227
1832,1.9002902287423238
1833,1.8193670802744801
1834,1.8850529485271288
1835,1.7148425648496968
1836,1.877183415852226
1837,1.8424250005841927
1838,2.11987944762867
1839,1.769530908656212
1840,2.4200199352790515
1841,2.555408920552332
1842,2.593852640856351
1843,2.722795519949344
1844,2.6467973466663057
1845,2.664185806387804
1846,2.711510017269904
1847,2.920897391769296
1848,2.653515215399243
1849,2.7354719245245427
1850,2.9618780296736515
1851,2.9495459927863124
1852,3.153746691371751
1853,3.215974773604872
1854,3.3303318236341566
1855,2.9916280178517605
1856,3.438823979233762
1857,3.7702367485783785
1858,3.848714129727985
1859,3.704953634250831
1860,3.5484708073290125
1861,3.3142954893110295
1862,3.5844182254578643
1863,3.9200498199900844
1864,4.326440688797967
1865,4.225096711791337
1866,3.968491250006916
1867,4.246936770371853
1868,4.551685148925758
1869,4.054070698255879
1870,4.233470304502567
1871,4.3427184844859825
1872,4.576960366967824
1873,5.125135652389385
1874,5.342539597142698
1875,5.3806282624256685
1876,5.161470026814721
1877,4.369986663866246
1878,5.580753354006846
1879,5.494653354135295
1880,3.9942080686658947
1881,3.9783810562403206
1882,4.024283383498291
1883,6.991770290472154
1884,4.395737053925477
1885,6.957519374693215
1886,6.813269367688083
1887,4.366142960881892
1888,4.341588927920246
1889,4.470617680673141
1890,4.45289741783082
1891,6.112138796515376
1892,7.075615169124649
1893,6.564318757926952
1894,4.58071118661075
1895,5.701881078896244
1896,8.01624734514644
1897,8.576751770530052
1898,8.287839058257301
1899,8.059006923699094
1900,8.68167536498019
1901,5.275490248707427
1902,6.156493078811994
1903,5.0118371666615005
1904,8.81891587435171
1905,9.15609513436591
1906,8.361946620156118
1907,5.977293322284847
1908,5.287390418688485
1909,9.181169552723409
1910,9.163641960534967
1911,9.731500679755825
1912,9.159125681360106
1913,9.132385628501261
1914,7.43709938031893
1915,5.558343075897588
1916,8.249771893807019
1917,10.216701495609096
1918,7.921727570720395
1919,6.333413749365918
1920,10.586915890905079
1921,10.575363342758127
1922,9.450788240850624
1923,11.435430984827313
1924,10.225612460282838
1925,11.465982398332194
1926,6.065221830040284
1927,6.127213174360555
1928,7.730853424944428
1929,6.438283443932005
1930,11.956896373684522
1931,10.47988094235986
1932,7.669665776486415
1933,12.869421352378795
1934,12.126142468681085
1935,11.267114626062044
1936,8.612425289538333
1937,6.563162522088735
1938,9.74317503907303
1939,11.949493457196462
1940,12.250078271247556
1941,6.744977954685047
1942,13.257223508667405
1943,11.975896937224796
1944,12.267878771983687
1945,8.809407329760083
1946,14.37740908805723
1947,10.430687428379802
1948,7.107494053993982
1949,6.905854706161304
1950,14.05607661532487
1951,13.841201895077585
1952,13.415178266789333
1953,12.917709142327126
1954,12.124329415611943
1955,9.700377902599307
1956,7.189185015374025
1957,7.205611142254299
1958,14.582597737015572
1959,11.935869472512666
1960,7.170830125719453
1961,13.470462825061784
1962,14.098294151536106
1963,10.129055992821703
1964,14.726181148616028
1965,14.20555633144616
1966,15.491285146815091
1967,14.618885507535023
1968,15.250881883010047
1969,13.439873607820385
1970,10.690246135686762
1971,14.452471115400959
1972,13.656233423052864
1973,13.07945227223999
1974,7.388408554516564
1975,10.181961540353386
1976,7.3895183744761805
1977,10.300041088396394
1978,10.575052606731168
1979,7.538559950255512
1980,13.617744852605602
1981,12.32445306429131
1982,15.63051969864494
1983,15.00773465442175
1984,12.282016136903103
1985,9.975858095287048
1986,9.19710124329493
1987,13.480040730380324
1988,10.239421835771452
1989,7.744303001529295
1990,7.853971836664687
1991,7.6156923761930795
1992,7.572000527844892
1993,9.149940595156428
1994,16.289365451282844
1995,11.38426164416457
1996,10.347720071445696
1997,14.102880306768997
1998,7.677338456708167
1999,8.700957152473627
2000,13.150671899225667
2001,7.51260016240995
2002,9.003083237963542
2003,8.016880173901042
2004,8.160842405263066
2005,7.687375095075008
2006,14.349504754919566
2007,8.018071502891253
2008,14.525248958696228
2009,14.088379804361814
2010,14.776684865266944
2011,13.615276915933155
2012,7.604067397974219
2013,7.499357672603939
2014,11.331869169221957
2015,16.717283566488344
2016,14.464399680656367
2017,7.589838139959816
2018,10.165975343718674
2019,13.689057083725475
2020,7.652051488306379
2021,7.545194369276776
2022,7.360623449246109
2023,7.315248463256481
2024,8.31807725822831
2025,7.33954623299598
2026,12.136252718523995
2027,15.819565628615745
2028,7.3387013491314805
2029,7.411690030128988
2030,10.789751568343727
2031,12.45098335993631
2032,15.187533186005584
2033,15.94310155294821
2034,15.96104650386803
2035,14.528917974292641
2036,16.27224927148112
2037,13.476061269507586
2038,15.604867288764693
2039,10.26931356825021
2040,7.076609000998819
2041,7.35434790227772
2042,7.011398292922815
2043,16.409827831665545
2044,8.027810454430595
2045,15.476106851713325
2046,15.421616772188559
2047,14.019200299218884
2048,6.875103293339875
2049,14.011529633622457
2050,8.849112277054012
2051,7.328572846021994
2052,13.292690700760915
2053,6.685692668604609
2054,6.658100736728954
2055,6.764961864673279
2056,8.75417140472677
2057,8.181558586095345
2058,6.822875346699704
2059,10.79736597468968
2060,6.7328912250426525
2061,6.361735051727684
2062,6.482403823198962
2063,9.039099337442199
2064,6.303110059185377
2065,6.273505859482017
2066,6.459193272690353
2067,6.78463049322281
2068,6.090917043694108
2069,7.098101327844093
2070,6.821265885153839
2071,6.253629904432809
2072,10.55880663732862
2073,8.826719354421495
2074,9.910033612542865
2075,11.375259301467457
2076,11.421542441888509
